Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,679233435585,747935988449,628912392131
매출원가,618039793361,686381896464,571595688210
매출총이익,61193642224,61554091985,57316703921
판매비와관리비,46007530300,43556362395,41761251512
영업이익,15186111924,17997729590,15555452409
금융수익,4626524480,4578700313,3523956527
기타수익,4133298809,2631828231,3728074458
금융비용,9421956932,8942454363,4699508554
기타비용,964452394,2305688656,1277845159
지분법이익,4764010,,
지분법손실,,70621346,75619022
법인세비용차감전순이익,13564289897,13889493769,16754510659
법인세비용(수익),"(1,192,429,472)",2891664726,5503005507
당기순이익(손실),14756719369,10997829043,11251505152
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,14849400988,11129695146,11347918818
비지배지분,"(92,681,619)","(131,866,103)","(96,413,666)"
기타포괄손익,224241966,1160757391,"(339,943,399)"
후속적으로 당기손익으로 재분류되지 않는항목,555919566,393620040,"(32,807,397)"
확정급여제도의 재측정요소,"(545,327,218)",187842996,"(51,325,219)"
기타포괄손익-공정가치 금융자산 평가손익,326952354,205777044,18517822
유형자산재평가잉여금,774294430,,
후속적으로 당기손익으로 재분류되는 항목,"(331,677,600)",767137351,"(307,136,002)"
지분법외화환산차이,192793805,202428910,"(397,961,521)"
파생상품 평가손익,"(524,471,405)",564708441,155940059
지분법자본변동,,,"(65,114,540)"
당기총포괄손익,14980961335,12158586434,10911561753
포괄손익의 귀속,,,
지배기업 소유주지분,15036753791,12300647563,11060648702
비지배지분,"(55,792,456)","(142,061,129)","(149,086,949)"
주당이익,,,
기본및희석주당순이익 (단위 : 원),1217,906,923
