Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),66895995467,5876766413,45100864949
기타포괄손익,938837286,"(2,552,852,339)",242869119
후속적으로 당기손익으로 재분류되는 항목,428483650,"(1,096,812,722)",
해외사업장환산외환차이(세후기타포괄손익),"(420,695,723)","(1,096,812,722)",
기타포괄손익-공정가치측정채무상품 평가손익,849179373,,
후속적으로 당기손익으로 재분류되지 않는 항목,510353636,"(1,456,039,617)",242869119
확정급여제도의 재측정손익(세후기타포괄손익),"(934,540,188)","(365,561,867)","(679,621,360)"
"세후기타포괄손익, 지분상품에 대한 투자자산",1444893824,"(1,090,477,750)",922490479
총포괄손익,67834832753,3323914074,45343734068
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",67834832753,3323914074,45343734068
