Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),953951423132,844582867317,727476086769
병원매출,574425440187,538076643332,455160490472
상품매출,19807572728,19199025861,17916168637
재화의 판매로 인한 수익(매출액),102642935277,87465025533,73307569343
용역의 제공으로 인한 수익(매출액),115733460561,83050620096,71651991030
기타수익(매출액),141342014379,116791552495,109439867287
매출원가,677579504845,640028451468,510836756656
병원매출원가,497097711652,473690818020,367447730275
상품매출원가,18152995187,17127702724,13048543439
재화의 판매로 인한 수익(매출액)에 대한 매출원가,54918782225,44837656316,39994389559
용역의 제공으로 인한 수익(매출액)에 대한 매출원가,68863656361,65213973404,53437755035
기타수익(매출액)에 대한 매출원가,38546359420,39158301004,36908338348
매출총이익,276371918287,204554415849,216639330113
판매비와관리비,285939387011,251630486579,208926352774
영업이익(손실),"(9,567,468,724)","(47,076,070,730)",7712977339
금융수익,54779731707,27044286899,34360880161
금융비용,38410342622,30474671069,52349078137
기타 영업외수익,3657997965,2098906988,2637722261
기타영업외비용,10090511404,22125327740,3826360074
관계기업의 당기순손익에 대한 지분증가(감소),2818520638,"(769,533,311)",1431254685
법인세비용차감전순이익(손실),3187927560,"(71,302,408,963)","(10,032,603,765)"
법인세비용,8747841211,"(1,643,336,568)",11810929540
당기순이익(손실),"(5,559,913,651)","(69,659,072,395)","(21,843,533,305)"
기타포괄손익,1994056894,25046009281,24394107331
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(1,732,463,490)",4730118629,"(3,309,505,573)"
확정급여제도의 재측정요소,"(2,511,404,728)",3045270196,329073167
기타포괄손익-공정가치측정금융자산평가손익,778941238,1684848433,"(3,638,578,740)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),3726520384,20315890652,27703612904
지분법자본변동,"(3,937,387,515)","(24,643,526)","(248,456,323)"
해외사업장환산외환차이(세후기타포괄손익),7663907899,20340534178,27952069227
총포괄손익,"(3,565,856,757)","(44,613,063,114)",2550574026
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(8,431,247,322)","(47,542,787,807)","(13,968,474,442)"
비지배지분에 귀속되는 당기순이익(손실),2871333671,"(22,116,284,588)","(7,875,058,863)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(6,838,367,466)","(29,409,510,682)",37688417
"포괄손익, 비지배지분",3272510709,"(15,203,552,432)",2512885609
주당이익,,,
기본주당이익(손실) (단위 : 원),(150.0),(845),(256)
희석주당이익(손실) (단위 : 원),(175.0),(845),(256)
