Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),771654641559,885470791861,768688180555
상품매출액,55229271964,58100761545,54671078453
제품매출액,715207146111,822838953312,709805314256
기타매출액,1218223484,4531077004,4211787846
매출원가,566694534443,619788692622,500716457375
상품매출원가,48037633395,56547256608,46914545715
제품매출원가,516706963830,557968812661,448816917627
기타매출원가,1949937218,5272623353,4984994033
매출총이익,204960107116,265682099239,267971723180
판매비와관리비,80815755643,79691990775,70287140019
영업이익,124144351473,185990108464,197684583161
금융수익,8690456069,9227699362,4204974870
금융비용,9426230375,7518951400,6176651067
관계기업투자손익,12694657939,8271983100,13356549702
기타영업외수익,4183606882,9009574532,6631719624
기타영업외비용,4694406061,10742554728,6999052885
법인세비용차감전순이익,135592435927,194237859330,208702123405
법인세비용,26902312689,27260104010,50031241804
당기순이익,108690123238,166977755320,158670881601
기타포괄손익,"(5,637,347,893)","(426,791,674)",873971016
후속적으로 당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(5,704,250,911)",3321798768,"(4,060,923,566)"
확정급여제도의 재측정요소(세후기타포괄손익),"(4,893,199,080)",3797773481,"(3,294,568,517)"
지분법이익잉여금변동,"(296,691,467)",,
기타포괄손익-공정가치측정금융자산 평가손익(세후기타포괄손익),"(514,360,364)","(475,974,713)","(766,355,049)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),66903018,"(3,748,590,442)",4934894582
지분법자본변동,75457389,274353193,175893109
해외사업장환산손익,"(8,554,371)","(4,022,943,635)",4759001473
총포괄손익,103052775345,166550963646,159544852617
당기순이익(손실)의 귀속,,,
지배기업의 소유주,105346205723,155126757568,148337744293
비지배지분,3343917515,11850997752,10333137308
포괄손익의 귀속,,,
지배기업의 소유주,99761360304,154606974243,149089792420
비지배지분,3291415041,11943989403,10455060197
주당이익,,,
기본주당순이익 (단위 : 원),9684,14099,13332
희석주당순이익 (단위 : 원),9610,14021,13331
