Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),679306254309,568844837045,339363211047
매출원가,631444836590,520970413586,309808917179
매출총이익,47861417719,47874423459,29554293868
판매비,2167090910,2458756020,1680901319
관리비,13122730918,13354941448,9875006725
경상연구개발비,959052592,670323973,535431804
영업이익(손실),31612543299,31390402018,17462954020
금융수익,5027387002,2631835575,1204517564
금융원가,43557650,22149645,22760678
기타영업외수익,3635598298,2653383916,3950137254
기타영업외비용,1085547823,2045670539,189512378
환율변동손익,"(298,642,805)","(779,839,571)","(515,176,876)"
법인세비용차감전순이익(손실),38847780321,33827961754,21890158906
법인세수익(비용),"(3,732,201,277)",11309336127,2067817975
당기순이익(손실),35115579044,45137297881,23957976881
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),35119059683,45062164284,23958000272
비지배지분에 귀속되는 당기순이익(손실),"(3,480,639)",75133597,"(23,391)"
기타포괄손익,"(4,502,686,134)",5948444068,"(3,100,936,486)"
후속적으로 당기손익으로 재분류되지 않는 항목,"(4,320,116,077)",6121119689,"(3,344,862,249)"
확정급여제도의 재측정요소,"(4,320,116,077)",6121119689,"(3,344,862,249)"
후속적으로 당기손익으로 재분류될 수 있는 항목,"(182,570,057)","(172,675,621)",243925763
해외사업장환산외환차이(세후기타포괄손익),"(182,570,057)","(172,675,621)",243925763
총포괄손익,30612892910,51085741949,20857040395
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",30656482241,51058711477,20823328020
"포괄손익, 비지배지분","(43,589,331)",27030472,33712375
주당이익,,,
기본주당이익(손실) (단위 : 원),211,270,144
희석주당이익(손실) (단위 : 원),211,270,144
