Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,135981756853,137224812696,75724704653
매출원가,119089881287,114891112137,68308214012
매출총이익,16891875566,22333700559,7416490641
판매비와관리비,15908970022,14563227159,14049718605
영업이익(손실),982905544,7770473400,"(6,633,227,964)"
기타이익,634101819,2494392378,847565448
기타손실,2319262183,2096576168,1091356946
금융수익,1861239282,2320101208,140339647
금융원가,2960624043,3152507682,1599587913
지분법손익,0,0,55585279
법인세비용차감전순이익(손실),"(1,801,639,581)",7335883136,"(8,280,682,449)"
법인세비용(수익),562949759,829139517,"(1,269,740,456)"
계속영업이익(손실),"(2,364,589,340)",6506743619,"(7,010,941,993)"
중단영업이익(손실),0,0,"(911,372,019)"
당기순이익(손실),"(2,364,589,340)",6506743619,"(7,922,314,012)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(2,364,589,340)",5369963200,"(7,645,317,430)"
비지배지분에 귀속되는 당기순이익(손실),0,1136780419,"(276,996,582)"
기타포괄손익,"(956,164,955)",844409483,"(2,087,058,765)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(956,164,955)",844409483,30524289
확정급여제도의 재측정요소,"(959,055,352)",851150378,17569669
기타포괄손익-공정가치 측정 금융자산 평가손익,2890397,"(6,740,895)",12954620
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),0,0,"(2,117,583,054)"
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),0,0,"(2,117,583,054)"
총포괄손익,"(3,320,754,295)",7351153102,"(10,009,372,777)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(3,320,754,295)",6190829752,"(9,594,356,231)"
"포괄손익, 비지배지분",0,1160323350,"(415,016,546)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(75),172,(266)
계속영업기본주당이익(손실) (단위 : 원),(75),172,(250)
중단영업기본주당이익(손실) (단위 : 원),0,0,(16)
희석주당이익(손실) (단위 : 원),(75),172,(266)
계속영업희석주당이익(손실) (단위 : 원),(75),172,(250)
중단영업희석주당이익(손실) (단위 : 원),0,0,(16)
