Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,28806208558,53080838211,34726075342
"(1)현금 및 현금성자산 (주5,29,30,36)",6994292737,24661212118,18205370560
"(2)단기금융상품 (주6,29,30,34,36)",1289400000,1267300000,
"(3)매출채권 (주7,29,30,33,36)",10263461464,10543889852,11761272409
(5)재고자산 (주8),8287683279,15000672606,4016807128
(6)기타유동자산 (주11),1971371078,1607763635,742625245
비유동자산,21770933686,17012180197,7276531984
"(1)기타채권 (주7,29,30,36)",180529224,1425281008,639000000
(4)당기손익-공정가치측정금융자산 (주9),520796800,2758694619,
(3)관계기업투자 (주10),7923655870,4032498477,5576655593
(5)유형자산 (주12),973077719,565529450,932165290
"(6)무형자산 (주13,14,35,38)",10233907783,5486199339,77776000
(7)사용권자산 (주16),597966290,674549916,50935101
(9)순확정급여자산 (주22),,711286796,
(8)기타비유동자산 (주11),1341000000,1358140592,
자산총계,50577142244,70093018408,42002607326
부채,,,
유동부채,7974352724,27875494413,24964484579
"(1)매입채무 및 기타유동채무 (주19,29,30,36)",3308976401,5483930278,3083379891
"(2)단기차입금 (주15,29,30,34,36,37)",2000000000,8952704029,7949140380
(3)신주인수권부사채 (주18),546903446,,
"(3)리스부채 (주16,36)",497812976,632381208,41648022
(5)판매보증충당부채 (주20),172832967,21048045,70534487
(5)기타유동부채 (주21),1318684382,12785430853,12319781799
(7)복구충당부채 (주20),129142552,,
(6)전환사채,,,1500000000
비유동부채,452467888,855963262,2365947543
(1)장기매입채무 및 기타비유동채무 (주19),,318305968,
(4)퇴직급여부채 (주22),257805351,,2355063426
"(1)리스부채 (주16,36)",158781758,414159937,10884117
(2)복구충당부채 (주20),19388222,122505682,
(5)비지배지분부채,1247130,991675,
(6)이연법인세부채,15245427,,
부채총계,8426820612,28731457675,27330432122
자본,,,
지배기업의 소유주에게 귀속되는 자본,42799639128,41361560733,14672175204
Ⅰ.자본금 (주23),8193951500,7066172000,3203915500
1.보통주자본금,8193951500,7066172000,3203915500
Ⅱ.자본잉여금 (주23),84942542218,70550014395,38107694451
1.주식발행초과금,84294609978,69955342175,37654408944
2.기타자본잉여금,647932240,594672220,453285507
Ⅲ.기타자본 (주23),739687736,792947756,240185058
1.주식선택권,49940713,103200733,240185058
2.전환권대가,,,
3.전환권재매입손익,689747023,689747023,
Ⅳ.기타포괄손익누계액 (주23),19669633,18692304,430545101
1.지분법기타포괄손익변동.,19669633,18692304,430545101
Ⅴ.이익잉여금(결손금) (주23),"(51,096,211,959)","(37,066,265,722)","(27,310,164,906)"
1.순확정급여부채의 재측정요소,965193472,913322400,307062427
2.지분법이익잉여금,"(33,035,568)","(121,314,770)","(9,989,414)"
3.미처분이익잉여금(미처리결손금),"(52,028,369,863)","(37,858,273,352)","(27,607,237,919)"
비지배지분,"(649,317,496)",,
자본총계,42150321632,41361560733,14672175204
자본과부채총계,50577142244,70093018408,42002607326
