Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,1247906379068,1046054210838,950164817343
영업비용,1190894463352,1017942673313,921411956765
지분법이익,67456765282,39514476967,30099430124
영업이익(손실),124468680998,67626014492,58852290702
금융수익,643371519,164123163,98455089
금융비용,10206213135,3739285562,1899323864
기타영업외수익,18559930390,12842284522,116526740
기타영업외비용,2924122757,3713417686,8045760821
법인세비용차감전순이익(손실),130541647015,73179718929,49122187846
법인세비용(수익),15421788544,4144397282,6182264582
당기순이익(손실),115119858471,69035321647,42939923264
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),115121512760,69209578706,42941995989
비지배지분에 귀속되는 당기순이익(손실),"(1,654,289)","(174,257,059)","(2,072,725)"
기타포괄손익,"(31,203,105,716)","(1,848,305,722)",2570221833
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(31,268,373,839)","(1,115,909,128)",1356996499
확정급여제도의 재측정손익(세후기타포괄손익),"(4,808,083,175)",4861205583,"(1,753,675,029)"
기타포괄손익-공정가치금융자산평가손익,"(5,331,214,802)","(4,776,689,578)","(5,152,914,140)"
지분법자본변동,"(18,174,233,672)","(5,447,631,551)",6246164553
지분법이익잉여금변동,"(4,772,305,660)",4256352071,492225440
법인세효과,1817463470,"(9,145,653)",1525195675
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),65268123,"(732,396,594)",1213225334
해외사업환산손익,65268123,"(732,396,594)",1213225334
총포괄손익,83916752755,67187015925,45510145097
총 포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",83918765869,67394176335,45511553667
"포괄손익, 비지배지분","(2,013,114)","(207,160,410)","(1,408,570)"
주당이익,,,
기본주당이익(손실) (단위 : 원),1694,1010,626
