Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),34762870874,10275641565,11006593756
매출원가,26605739326,5204181600,5443572138
매출총이익,8157131548,5071459965,5563021618
판매비와관리비,8275305499,4746730389,5104110091
영업이익(손실),"(118,173,951)",324729576,458911527
금융수익,841507682,1285580004,732334858
금융원가,495584228,938213673,213988840
기타이익,281287253,40473448,244648244
기타손실,333777628,75224126,112311059
지분법손익,"(3,034,166,093)",221652761,
법인세비용차감전순이익(손실),"(2,858,906,965)",858997990,1109594730
법인세비용(수익),"(71,454,472)","(31,577,265)","(15,760,751)"
당기순이익(손실),"(2,787,452,493)",890575255,1125355481
기타포괄손익,"(515,501,709)",119510129,55879027
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(482,955,288)",122272149,55879027
확정급여제도의 재측정손익(세후기타포괄손익),"(230,917,523)",122936900,16576992
"세후기타포괄손익, 지분상품에 대한 투자자산","(259,677,716)","(5,417,792)",39302035
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),7639951,4753041,
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(32,546,421)","(2,762,020)",
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),"(32,546,421)","(2,762,020)",
총포괄손익,"(3,302,954,202)",1010085384,1181234508
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(2,673,541,407)",890575255,1125355481
비지배지분에 귀속되는 당기순이익(손실),"(113,911,086)",,
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(3,012,304,689)",1010085384,1181234508
"포괄손익, 비지배지분","(290,649,513)",,
주당이익,,,
기본주당이익(손실) (단위 : 원),(363),121,153
희석주당이익(손실) (단위 : 원),(342),121,153
