Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),"(30,266,271,436)","(8,329,417,290)",24072735197
기타포괄손익,"(425,981,922)",467714181,101609257
후속적으로 당기손익으로 재분류될 수 없는 항목,"(422,799,212)",523559220,"(74,371,103)"
확정급여제도의 재측정손익(세후기타포괄손익),"(254,715,491)",465478638,"(56,708,356)"
관계기업 순확정급여부채의 재측정요소 중 지분해당액,"(91,773,137)",40673873,8703874
기타포괄손익-공정가치측정 금융자산 평가손익,"(76,310,584)",17406709,"(26,366,621)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(3,182,710)","(55,845,039)",175980360
관계기업 기타포괄손익에 대한 지분해당액,"(3,182,710)","(55,845,039)",175980360
당기총포괄손익,"(30,692,253,358)","(7,861,703,109)",24174344454
당기총포괄손익의 귀속,,,
지배지분,"(30,634,181,488)","(7,517,713,833)",16888107255
비지배지분,"(58,071,870)","(343,989,276)",7286237199
