Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),396693647873,262110551065,85086860671
매출원가,316624930114,249646595815,204185462482
매출총이익,80068717759,12463955250,"(119,098,601,811)"
판매비와관리비,29050836744,26381233450,26730144857
영업이익(손실),51017881015,"(13,917,278,200)","(145,828,746,668)"
기타수익,897984995,792252494,2510347076
기타비용,2116205877,1635052009,5020722121
금융수익,10002860128,5113898790,4855279007
금융비용,4967234507,15409431620,3817174891
법인세비용차감전순이익(손실),54835285754,"(25,055,610,545)","(147,301,017,597)"
법인세비용(수익),10986890515,"(2,311,243,255)","(34,028,898,789)"
당기순이익(손실),43848395239,"(22,744,367,290)","(113,272,118,808)"
기타포괄손익,"(14,493,391,647)",21651445319,10430151853
당기손익으로 재분류되지 않는항목,"(14,493,391,647)",21651445319,10430151853
확정급여제도의 재측정요소,"(14,493,391,647)",21651445319,10430151853
총포괄이익 소계,29355003592,"(1,092,921,971)","(102,841,966,955)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),43848395239,"(22,744,367,290)","(113,272,118,808)"
비지배지분에 귀속되는 당기순이익(손실),0,0,0
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",29355003592,"(1,092,638,811)","(102,841,966,955)"
"포괄손익, 비지배지분",0,0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),709,(368),"(1,831)"
