Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,116470234149,126146837365,118261478442
매출원가,106590019600,110220534145,105551501383
매출총이익,9880214549,15926303220,12709977059
판매비와관리비,14548148460,15077963522,13558969772
영업이익(손실),"(4,667,933,911)",848339698,"(848,992,713)"
기타수익,3585358626,6264728098,4039044368
기타비용,12574622780,3302787929,556321892
금융수익,56667666,73889459,93486554
금융비용,5331766878,2602501619,1150628874
법인세차감전순이익,"(18,932,297,277)",1281667707,1576587443
법인세비용(수익),"(882,011,088)",1496654798,1308167894
계속영업이익(손실),"(18,050,286,189)","(214,987,091)",268419549
중단영업이익(손실),,,275131186
당기순이익(손실),"(18,050,286,189)","(214,987,091)",543550735
당기순이익(손실),,,
지배기업소유주지분,"(18,050,286,189)","(214,987,091)",543550735
기타포괄손익,"(570,195,584)",1625387732,1004078682
후속적으로 당기손익으로 재분류되는 항목,,,
해외사업환산차손익,410782064,"(320,857,822)",284907818
후속적으로 당기손익으로 재분류되지 않는 항목,,,
확정급여제도의 재측정요소,"(980,977,648)",1946245554,719170864
총포괄손익,"(18,620,481,773)",1410400641,1547629417
당기총포괄이익(손실)의 귀속,,,
지배기업소유주지분,"(18,620,481,773)",1410400641,1547629417
주당이익,,,
기본주당이익(손실) (단위 : 원),,,
계속영업기본주당이익(손실) (단위 : 원),(430),(5),6
중단영업기본주당이익(손실) (단위 : 원),,,7
