Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),574975687073,436292508722,357047939605
매출원가,610532275107,476163146826,325897386780
매출총이익,"(35,556,588,034)","(39,870,638,104)",31150552825
판매비와관리비,42595406161,40912595558,35503675362
일반판매관리비,34979346316,33504747606,29291837276
"대손상각비(대손충당금환입), 판관비",7616059845,7407847952,6211838086
영업이익(손실),"(78,151,994,195)","(80,783,233,662)","(4,353,122,537)"
기타이익,3657745625,11681669584,10243219662
기타손실,26159690631,8961267859,6787806100
금융수익,5971065952,2275732900,7026736528
금융원가,15557669177,9984538639,7710212816
지분법손익,0,6940435,"(202,409,680)"
법인세비용차감전순이익(손실),"(110,240,542,426)","(85,764,697,241)","(1,783,594,943)"
법인세비용(수익),767231641,3582192344,"(234,678,657)"
계속영업이익(손실),"(111,007,774,067)","(89,346,889,585)","(1,548,916,286)"
중단영업이익(손실),0,0,"(963,524,542)"
당기순이익(손실),"(111,007,774,067)","(89,346,889,585)","(2,512,440,828)"
기타포괄손익,"(3,393,893,604)","(1,717,490,157)",6735628345
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(3,345,270,858)",831877633,2015918748
확정급여제도의 재측정손익(세후기타포괄손익),"(3,345,270,858)",831877633,2015918748
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(48,622,746)","(2,549,367,790)",4719709597
해외사업장환산외환차이(세후기타포괄손익),"(48,622,746)","(2,549,367,790)",4719709597
총포괄손익,"(114,401,667,671)","(91,064,379,742)",4223187517
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(110,490,810,673)","(89,318,067,600)","(2,443,007,954)"
비지배지분에 귀속되는 당기순이익(손실),"(516,963,394)","(28,821,985)","(69,432,874)"
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(113,901,753,024)","(90,691,896,961)",3468646224
"포괄손익, 비지배지분","(499,914,647)","(372,482,781)",754541293
주당이익,,,
기본주당이익(손실) (단위 : 원),(550),(495),(18)
희석주당이익(손실) (단위 : 원),(550),(495),(18)
