Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),29836757952,10147839994,24033559913
기타포괄손익,"(2,380,148,812)",1113701983,658084562
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(2,347,004,713)",1271427382,16548182
기타포괄손익-공정가치측정지분상품평가손익,4363208,"(32,209,416)","(29,009,423)"
순확정급여부채의 재측정요소,"(2,310,663,863)",1229808647,45557605
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),"(40,704,058)",73828151,
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(33,144,099)","(157,725,399)",641536380
지분법자본변동,"(33,144,099)","(157,725,399)",641536380
총포괄손익,27456609140,11261541977,24691644475
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",27469933657,11095824620,24708216666
"포괄손익, 비지배지분","(13,324,517)",165717357,"(16,572,191)"
