Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,76255465576,170586353989,150562978171
매출원가,77129124394,128257285788,108656199100
매출총이익,"(873,658,818)",42329068201,41906779071
판매비와관리비,27216271386,41020960038,39283728253
판매비와관리비,24054000281,35412272667,39195653666
대손상각비,3162271105,5608687371,88074587
영업이익(손실),"(28,089,930,204)",1308108163,2623050818
기타수익,1305938720,1124413254,1526777369
기타비용,279382122,741083013,5125077589
금융수익,1686108655,8377318028,6619817746
금융비용,3245542637,7558693713,5428557314
법인세비용차감전순이익(손실),"(28,622,807,588)",2510062719,216011030
법인세비용(수익),"(2,667,693,376)",4778399207,1349574087
계속영업당기순이익(손실),"(25,955,114,212)","(2,268,336,488)","(1,133,563,057)"
중단영업손익,,,"(763,023)"
당기순이익(손실),"(25,955,114,212)","(2,268,336,488)","(1,134,326,080)"
당기순이익(손실)의 귀속,,,
지배기업소유지분,"(24,773,500,801)","(2,078,362,757)","(2,003,996,550)"
계속영업이익(손실),"(24,773,500,801)","(2,078,362,757)","(2,003,233,527)"
중단영업이익(손실),,,"(763,023)"
비지배주주지분,"(1,181,613,411)","(189,973,731)",869670470
계속영업이익(손실),"(1,181,613,411)","(189,973,731)",869670470
중단영업이익(손실),,,
기타포괄손익,39172116,"(2,728,392,676)","(174,164,663)"
당기손익으로 재분류되는 항목,64284478,"(404,961,836)",292586716
해외사업환산이익(손실),64284478,"(404,961,836)",292586716
당기손익으로 재분류되지 않는 항목,"(25,112,362)","(2,323,430,840)","(466,751,379)"
기타포괄손익-공정가치 지분상품 평가손익,,"(2,994,314,885)",3033069
확정급여부채의 재측정요소,"(30,256,543)",874373238,"(601,432,274)"
법인세효과,5144181,"(203,489,193)",131647826
총포괄손익,"(25,915,942,096)","(4,996,729,164)","(1,308,490,743)"
지배지분총포괄손익,"(24,730,767,626)","(4,901,460,041)","(2,111,973,533)"
비지배지분총포괄손익,"(1,185,174,470)","(95,269,123)",803482790
주당순이익(손실),,,
기본주당순손익 (단위 : 원),,,
계속영업 기본주당순손익 (단위 : 원),(394),(36),(37)
중단영업 기본주당순손익 (단위 : 원),,,
희석주당순손익 (단위 : 원),,,
계속영업 희석주당순손익 (단위 : 원),(394),(36),(37)
중단영업 희석주당순손익 (단위 : 원),,,
