Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),16006600520,9597995160,8416313292
매출원가,11025330314,7467964167,6653961012
매출총이익,4981270206,2130030993,1762352280
판매비와관리비,4792676042,3060491035,4341794834
영업이익(손실),188594164,"(930,460,042)","(2,579,442,554)"
기타수익,400438039,1368914771,94102410
기타비용,21605983345,3143828362,103440365
기타의대손상각비,21565521944,0,0
기타,40461401,3143828362,103440365
지분법손익,0,94730609,352196021
금융수익,39540651660,6234850006,4934558421
유효이자율법 인식,2061362660,982417491,1036829950
기타금융수익,37479289000,5252432515,3897728471
금융비용,12946024496,847865272,50650065
법인세비용차감전순이익(손실),5577676022,2776341710,2647323868
법인세비용(수익),"(1,406,359,858)","(345,832,756)",0
당기순이익(손실),4171316164,2430508954,2647323868
당기순이익(손실)의 귀속,,,
지배기업소유주지분,4304118584,2430508954,2649890060
비지배지분,"(132,802,420)",0,"(2,566,192)"
기타포괄손익,"(696,813,828)","(6,664,697,928)","(11,864,236,244)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),0,0,0
지분법자본변동,0,0,0
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(696,813,828)","(6,664,697,928)","(11,864,236,244)"
보험수리적손익,"(89,216,642)","(84,800,005)",191772680
"세후기타포괄손익, 지분상품에 대한 투자자산","(607,597,186)","(6,579,897,923)","(12,065,595,865)"
지분법자본변동,0,0,9586941
총포괄손익,3474502336,"(4,234,188,974)","(9,216,912,376)"
포괄손익의 귀속,,,
지배기업소유주지분,3607304756,"(4,234,188,974)","(9,214,346,184)"
비지배지분,"(132,802,420)",0,"(2,566,192)"
주당이익,,,
기본주당이익(손실) (단위 : 원),80,68,15
희석주당이익(손실) (단위 : 원),32,68,15
