Accounts,2023.12.31,2022.12.31,2021.12.31
자산,,,
유동자산,2371454.0,2703209.0,3047155.0
현금및현금성자산,337251.0,355941.0,1372990.0
단기금융상품,351628.0,489069.0,4566.0
매출채권,551922.0,636230.0,778694.0
파생금융자산,422.0,968.0,11129.0
유동성금융리스채권,236036.0,188806.0,140720.0
기타금융자산,22024.0,63324.0,61057.0
기타유동자산,118587.0,140421.0,137158.0
재고자산,586005.0,698650.0,433605.0
매각예정비유동자산,167579.0,129800.0,107236.0
비유동자산,6738905.0,6796050.0,6363761.0
장기금융상품,50.0,50.0,204.0
장기매출채권,2381.0,2380.0,4224.0
장기투자증권,309048.0,295456.0,251619.0
관계기업투자,160024.0,126571.0,19818.0
파생금융자산,25.0,253.0,192.0
금융리스채권,548088.0,497864.0,381216.0
기타금융자산,48219.0,49365.0,59791.0
유형자산,3796934.0,3666121.0,3314473.0
영업권및무형자산,869639.0,824992.0,780059.0
투자부동산,121625.0,128588.0,119733.0
사용권자산,690565.0,997343.0,1311127.0
이연법인세자산,113123.0,82195.0,60889.0
기타비유동자산,79184.0,124872.0,60416.0
자산총계,9110359.0,9499259.0,9410916.0
부채,,,
유동부채,3908393.0,3567813.0,3897565.0
매입채무,891273.0,1061937.0,1118978.0
단기차입금,746507.0,924929.0,935363.0
유동성장기부채,1470690.0,608351.0,814228.0
파생금융부채,3370.0,24524.0,2537.0
유동성리스부채,275390.0,444322.0,550068.0
기타금융부채,264361.0,321163.0,262674.0
당기법인세부채,9344.0,13821.0,26610.0
유동충당부채,8803.0,7930.0,7772.0
기타유동부채,208854.0,122076.0,145659.0
매각예정부채,29801.0,38760.0,33676.0
비유동부채,3046125.0,3480734.0,3124356.0
차입금및사채,2252594.0,2477386.0,1940197.0
파생금융부채,300.0,,236.0
리스부채,417414.0,584536.0,816357.0
기타금융부채,240360.0,299390.0,243906.0
이연법인세부채,80725.0,69621.0,70906.0
순확정급여부채,20936.0,14729.0,40818.0
충당부채,4744.0,6139.0,5494.0
기타비유동부채,29052.0,28933.0,6442.0
부채총계,6954518.0,7048547.0,7021921.0
자본,,,
지배기업소유주지분,2128179.0,2254394.0,2198497.0
자본금,648654.0,648654.0,648654.0
보통주자본금,620469.0,620469.0,620469.0
우선주자본금,28185.0,28185.0,28185.0
연결기타불입자본,581629.0,571537.0,568955.0
연결이익잉여금,858288.0,982696.0,897345.0
연결기타자본구성요소,39608.0,51507.0,83543.0
비지배지분,27662.0,196318.0,190498.0
자본총계,2155841.0,2450712.0,2388995.0
자본과부채총계,9110359.0,9499259.0,9410916.0
