Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,78712916916,66046677154,66965810085
매출원가,38366454506,33416078524,31382013086
매출총이익,40346462410,32630598630,35583796999
판매비와관리비,37291600066,32653612799,38777017978
영업이익(손실),3054862344,"(23,014,169)","(3,193,220,979)"
기타수익,541522883,433010524,868305008
기타비용,541273847,2179037574,1815292934
금융수익,587574647,511425436,636019973
금융비용,341746092,629792028,613240085
법인세비용차감전순이익(손실),3300939935,"(1,887,407,811)","(4,117,429,017)"
법인세비용(수익),"(246,320,973)","(2,305,526,525)",3164188862
당기순이익(손실),3547260908,418118714,"(7,281,617,879)"
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,3510376990,597466082,"(7,219,368,174)"
비지배지분,36883918,"(179,347,368)","(62,249,705)"
기타포괄손익,"(588,304,178)",23028838,"(265,050,720)"
후속적으로 당기손익으로 재분류될 수 있는 항목,,,
해외사업환산손익,"(3,246,951)",716062,2237062
후속적으로 당기손익으로 재분류되지 않는 항목,,,
기타포괄손익-공정가치측정금융자산평가손익,343538418,"(87,679,213)","(578,929,509)"
확정급여제도의 재측정요소,"(928,595,645)",109991989,311641727
당기총포괄이익(손실),2958956730,441147552,"(7,546,668,599)"
당기총포괄이익(손실)의 귀속,,,
지배기업 소유주지분,2922160455,632949724,"(7,484,418,894)"
비지배지분,36796275,"(191,802,172)","(62,249,705)"
주당손익,,,
기본주당순이익(손실) (단위 : 원),218,37,(449)
