Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,315640474732,339133931324,310484619649
매출원가,271597142834,284526001114,266953521453
매출총이익,44043331898,54607930210,43531098196
판매비와관리비,37107849101,33969501001,28721102406
영업이익,6935482797,20638429209,14809995790
기타이익,5290757048,5961359313,3918284615
기타비용,2768009974,2814004599,1983677296
관계기업투자이익,0,341478911,261084368
관계기업투자손실,89536278,0,0
금융수익,311411587,97330878,102998886
금융비용,9337352996,4530919496,2948348412
법인세비용차감전순이익,342752184,19693674216,14160337951
법인세비용,"(642,303,653)",3044898786,2348337951
당기순이익,985055837,16648775430,11812259055
당기순이익의 귀속,,,
지배기업 소유주 지분,985204465,16648775430,11812259055
비지배지분,"(148,628)",0,0
기타포괄손익,"(2,795,971,436)",2878523096,"(1,291,247,904)"
후속적으로 당기손으로 재분류되지 않는 항목,"(2,795,971,436)",2878523096,"(1,291,247,904)"
확정급여제도의 재측정요소,"(3,086,363,697)",3034858813,"(1,251,484,379)"
기타포괄손익-공정가치측정지분상품평가손익,85252071,"(156,335,717)","(39,763,525)"
지분법이익잉여금변동,100001043,0,0
해외사업환산손익,105139147,0,0
총포괄손익,"(1,810,915,599)",19527298526,10521011151
당기총포괄손익의 귀속,,,
지배기업 소유주 지분,"(1,810,766,971)",19527298526,10521011151
비지배지분,"(148,628)",0,0
주당이익,,,
기본주당이익(손실) (단위 : 원),48,804,571
