Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,52814062371,86277023446,64403026842
영업비용,54090263042,79862903761,54580185669
영업이익(손실),"(1,276,200,671)",6414119685,9822841173
기타이익,672268068,648329010,5572027358
기타손실,45347552,3591261194,1835129425
금융수익,5103230754,2441638678,1268632548
금융원가,3639551068,7751679892,1477946715
지분법손익,"(488,735,629)","(505,747,350)","(523,913,596)"
법인세비용차감전순이익(손실),325663902,"(2,344,601,063)",12826511343
법인세비용(수익),379902595,"(1,461,869,221)",1294557292
당기순이익(손실),"(54,238,693)","(882,731,842)",11531954051
기타포괄손익,3334190941,"(584,895,323)","(957,354,230)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),,,
후속적으로 당기손익으로 재분류되지 않는 항목,,,
공정가치측정금융자산 평가손익(기타포괄손익),4396235720,"(742,551,587)","(944,664,150)"
확정급여제도의 재측정요소,"(146,460,103)",2177762,"(12,690,080)"
지분법자본변동,"(6,874,725)",,
법인세효과,"(908,709,951)",155478502,
총포괄손익,3279952248,"(1,467,627,165)",10574599821
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(164,044,138)","(1,008,003,643)",11030553794
비지배지분에 귀속되는 당기순이익(손실),109805445,125271801,501400257
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",3221958395,"(1,593,812,592)",10078730829
"포괄손익, 비지배지분",57993853,126185427,495868992
주당이익,,,
기본주당이익(손실) (단위 : 원),(2.0),(14.0),162.0
희석주당이익(손실) (단위 : 원),(2.0),(14.0),158.0
