Accounts,2022.10.01~2023.09.30,2021.10.01~2022.09.30,2020.10.01~2021.09.30
매출액,250958272033,234952392835,228581174447
매출원가,215137638700,205790033778,185852942337
매출총이익,35820633333,29162359057,42728232110
판매비와관리비,29930507338,29168839832,32831541580
영업이익(손실),5890125995,"(6,480,775)",9896690530
금융수익,1771625702,3945876280,1087431535
금융비용,7607634190,3165175795,2221838312
기타영업외수익,3163769678,3726892726,4111436467
기타영업외비용,12750291296,23686750602,5621804389
지분법손익,30362269,"(6,260,575)",97753619
법인세비용차감전순이익(손실),"(9,502,041,842)","(19,191,898,741)",7349669450
법인세비용(수익),1029376983,"(1,335,623,626)","(2,183,723,203)"
당기순이익(손실),"(8,472,664,859)","(20,527,522,367)",5165946247
당기순이익(손실)의 귀속,,,
지배주주지분,"(6,780,751,563)","(13,225,542,727)",3695834516
비지배지분,"(1,691,913,296)","(7,301,979,640)",1470111731
기타포괄손익,"(554,346,827)","(5,642,833,659)",2043321518
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),214112049,151780721,303603579
지분법자본변동,376115870,"(347,212,876)",246655501
해외사업환산손실,"(162,003,821)",498993597,56948078
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(768,458,876)","(5,794,614,380)",1739717939
확정급여제도의 재측정요소,"(80,808,083)",1097565142,64948442
기타포괄손익-공정가치측정금융자산평가손익,"(676,478,980)","(6,892,179,522)",1577984444
기타포괄손익-공정가치측정금융자산처분손익,"(11,171,813)",,96785053
총포괄이익(손실),"(9,027,011,686)","(26,170,356,026)",7209267765
포괄손익의 귀속,,,
지배주주지분,"(6,076,890,959)","(16,825,499,450)",5133977447
비지배지분,"(2,950,120,727)","(9,344,856,576)",2075290318
주당이익(손실),,,
기본및희석주당이익(손실) (단위 : 원),"(8,299)","(16,338)",4566
