Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영업수익,398471745542,397560235879,289000548862
영업비용,408161831396,388036601287,309973768053
영업이익,"(9,690,085,854)",9523634592,"(20,973,219,191)"
금융수익,3452173136,2388585152,12139124838
금융비용,22859600109,14872716052,18606188731
기타수익,242159424,311877150,2620805003
기타비용,6286787896,2964707198,3703123542
지배력 상실 관련 손익,,,26660122592
지분법손익,"(7,044,503,243)","(10,969,803,946)","(630,129,864)"
법인세비용차감전순손실,"(42,186,644,542)","(16,583,130,302)","(2,492,608,895)"
법인세비용(수익),146891977,1554372311,
계속영업당기순손익,"(42,333,536,519)","(18,137,502,613)","(2,492,608,895)"
중단영업당기순손익,,,8769683815
기타포괄손익,"(291,981,610)","(109,423,607)","(446,445,636)"
후속적으로 당기손익으로 재분류되지 않는 항목,,,
확정급여제도의 재측정요소,"(291,981,610)","(109,423,607)","(446,445,636)"
당기순이익(손실),"(42,333,536,519)","(18,137,502,613)",6277074920
당기순이익(손실),,,
지배기업소유주지분순이익,"(42,333,536,519)","(18,137,502,613)",6277074920
비지배지분순이익,,,
총포괄손익,,,
총포괄이익(손실) 지배지분,"(42,625,518,129)","(18,246,926,220)",5830629284
총포괄이익(손실) 비지배지분,,,
주당손익,,,
기본주당손실 (단위 : 원),"(1,292)",(597),297
계속영업기본주당이익 (단위 : 원),"(1,292)",(597),(118)
중단영업기본주당이익 (단위 : 원),,,415
희석주당이익(손실) (단위 : 원),"(1,292)",(597),297
계속영업희석주당이익 (단위 : 원),"(1,292)",(597),(118)
중단영업희석주당이익 (단위 : 원),,,415
