Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
당기순이익(손실),"(20,641,304,363)",2243412239,37321225442
기타포괄손익,"(1,769,757,974)",3025538868,"(830,358,525)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(1,764,570,365)",3318147476,"(1,230,513,419)"
확정급여제도의 재측정손익(세후기타포괄손익),"(1,558,886,830)",3280088875,"(1,004,384,932)"
기타포괄손익-공정가치 지분증권 평가손익,"(76,310,584)",17406709,"(143,005,513)"
기타포괄손익-공정가치 금융자산 처분손익,,,"(87,132,908)"
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),"(129,372,951)",20651892,4009934
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(5,187,609)","(292,608,608)",400154894
해외사업장환산외환차이(세후기타포괄손익),"(9,294,099)","(259,250,899)",179799279
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),4106490,"(33,357,709)",220355615
총포괄손익,"(22,411,062,337)",5268951107,36490866917
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(6,667,848,840)",9257604195,18821323739
"포괄손익, 비지배지분","(15,743,213,497)","(3,988,653,088)",17669543178
