Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,149403981153,191519691272,200372904619
매출원가,132382494928,178090722213,182067931537
매출총이익,17021486225,13428969059,18304973082
판매비와관리비,18833968201,17315371500,12898310852
영업이익(손실),"(1,812,481,976)","(3,886,402,441)",5406662230
기타수익,2973350120,7560696724,3258019468
기타비용,4921895817,11932998677,6300196433
금융수익,1086967702,2305915394,512600183
금융비용,1994463868,1341827886,796355370
법인세비용차감전순이익(손실),"(4,668,523,839)","(7,294,616,886)",2080730078
법인세비용(수익),"(997,231,223)","(2,063,742,296)",525009540
당기순이익(손실),"(3,671,292,616)","(5,230,874,590)",1555720538
지배기업 소유주지분,"(3,671,972,534)","(5,230,863,928)",1555714507
비지배지분,679918,"(10,662)",6031
기타포괄손익,"(643,366,961)",1010520944,709766207
후속적으로 당기손익으로 재분류되는 항목,"(153,713,990)","(109,408,379)",225063672
해외사업환산손익,"(153,713,990)","(109,408,379)",225063672
후속적으로 당기손익으로 재분류되지 않는 항목,"(489,652,971)",1119929323,484702535
유형자산재평가이익,45348264,0,0
확정급여제도의 재측정요소,"(535,001,235)",1119929323,484702535
총포괄이익(손실),"(4,314,659,577)","(4,220,353,646)",2265486745
지배기업 소유주지분,"(4,315,365,782)","(4,220,362,755)",2265528950
비지배지분,706205,9109,"(42,205)"
주당손익,,,
기본주당이익(손실) (단위 : 원),"(1,017)","(1,448)",433
