Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,42204969570,40544635509,48915234419
매출원가,34349462560,34945213517,37755631670
매출총이익,7855507010,5599421992,11159602749
판매비와관리비,9771469090,7932237782,14618410138
영업이익(손실),"(1,915,962,080)","(2,332,815,790)","(3,458,807,389)"
기타수익,3207451663,825756563,994441512
기타비용,1213122976,2381140808,931484218
관계기업투자주식평가손익,"(11,310,291)","(140,571,725)","(169,985,994)"
금융수익,205408956,393750619,315153053
금융비용,1295221136,995726340,665158234
법인세비용차감전순이익(손실),"(1,022,755,864)","(4,630,747,481)","(3,915,841,270)"
법인세비용(수익),7300852,3365542,14175173
당기순이익(손실),"(1,030,056,716)","(4,634,113,032)","(3,930,016,443)"
당기순이익(손실)의 귀속,,,
지배지분순손익,"(999,392,655)","(4,634,113,032)","(3,930,016,443)"
비지배지분순손익,"(30,664,061)",,
기타포괄손익,6274635752,628802039,"(79,142,153)"
후속기간에 당기손익으로 재분류되지 않는 항목,6274635752,628802039,"(79,142,153)"
확정급여제도의 재측정요소,"(79,253,907)",628802039,"(79,142,153)"
기타포괄손익-공정가치 측정 금융자산 평가손익,,,
자산재평가손익(세후기타포괄손익),6353889659,,
포괄순손익,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분",5275243097,"(4,005,310,993)","(4,009,158,596)"
"포괄손익, 비지배지분","(30,664,061)",,
주당이익,,,
기본주당이익(손실) (단위 : 원),(24),(111),(99)
희석주당이익(손실) (단위 : 원),(24),(111),(99)
