Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
"Ⅰ.수익(매출액) (주5,37)",441161261164,498050514999.0,464419157825.0
"Ⅱ.매출원가 (주9,24,37)",426242284255,454349266770.0,401091049134.0
Ⅲ.매출총이익,14918976909,43701248229.0,63328108691.0
"Ⅳ.판매비와관리비 (주24,26)",19157604618,21110380936.0,21279301798.0
Ⅴ.영업이익(손실) (주5),"(4,238,627,709)",22590867293.0,42048806893.0
Ⅵ.금융수익 (주31),14928691417,10141940804.0,15383192630.0
Ⅶ.금융비용 (주31),7672687655,7373235714.0,4737007767.0
Ⅷ.기타수익 (주27),8779043624,10522566213.0,7630978705.0
Ⅸ.기타비용 (주27),11542626593,7129995317.0,3051720479.0
Ⅹ.법인세비용차감전순이익(손실),253793084,28752143279.0,57274249982.0
XI.법인세비용(수익) (주28),1329491380,6907177960.0,13493212678.0
XⅡ.당기순이익(손실),"(1,075,698,296)",21844965319.0,43781037304.0
XⅢ.기타포괄손익,373846188,2059688557.0,1672340561.0
(1)당기손익으로 재분류되지 않는항목(세후기타포괄손익),373846188,2059688557.0,1672340561.0
"1.확정급여제도의 재측정손익(세후기타포괄손익) (주25,28)",373846188,2059688557.0,1672340561.0
2.지분상품에 대한 투자자산의 세후기타포괄손익,0,0.0,0.0
(2)당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),0,0.0,0.0
1.매도가능금융자산평가손익(세후기타포괄손익),0,0.0,0.0
XIV.총포괄손익,"(701,852,108)",23904653876.0,45453377865.0
XV.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(1,075,698,296)",21844965319.0,43781037304.0
(2)비지배지분에 귀속되는 당기순이익(손실),0,0.0,0.0
XVI.총 포괄손익의 귀속,,,
"(1)총 포괄손익, 지배기업의 소유주에게 귀속되는 지분","(701,852,108)",23904653876.0,45453377865.0
"(2)총 포괄손익, 비지배지분",0,0.0,0.0
XVII.주당이익,,,
(1)기본주당이익(손실) (단위 : 원) (주23),(496),10085.0,20212.0
