Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),20212268116,20111858404,45359981861
매출원가,21885401461,20239178331,45351805418
매출총이익,"(1,673,133,345)","(127,319,927)",8176443
판매비와관리비,8728036189,8893120700,6728624989
영업이익(손실),"(10,401,169,534)","(9,020,440,627)","(6,720,448,546)"
금융수익,475332738,6805383160,6708155567
금융원가,5006577608,15952449282,25053825829
기타이익,3617072904,7772555759,9964056349
기타손실,3297904886,11769463893,1223780446
지분법관련손익,709,0,0
비지배지분금융손익,"(9,998,115)",12436090,6791450
법인세비용차감전순이익(손실),"(14,623,243,792)","(22,151,978,793)","(16,319,051,455)"
법인세비용(수익),"(945,083,948)",1344425137,6814252
계속영업이익(손실),"(13,678,159,844)","(23,496,403,930)","(16,325,865,707)"
중단영업이익(손실),,0,"(6,259,878,810)"
당기순이익(손실),"(13,678,159,844)","(23,496,403,930)","(22,585,744,517)"
기타포괄손익,"(65,944,656)",26594470,700573277
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(125,030,846)",16054968,"(11,230,467)"
확정급여제도의 재측정손익(세후기타포괄손익),"(125,030,846)",16054968,"(11,230,467)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),59086190,10539502,711803744
해외사업환산손익,59086190,10539502,711803744
총포괄손익,"(13,744,104,500)","(23,469,809,460)","(21,885,171,240)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(7,976,440,835)","(14,103,968,352)","(27,109,961,249)"
비지배지분에 귀속되는 당기순이익(손실),"(5,701,719,009)","(9,392,435,578)",4524216732
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(7,986,217,211)","(14,080,327,991)","(26,409,387,972)"
"포괄손익, 비지배지분","(5,757,887,289)","(9,389,481,469)",4524216732
주당이익,,,
기본주당이익(손실) (단위 : 원),"(2,047.00)","(4,853.00)",(101.00)
희석주당이익(손실) (단위 : 원),"(2,047.00)","(4,853.00)",(101.00)
