Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
수익(매출액),127779372841,151648508473,143246155935
매출원가,112504834649,120295844303,113214876540
매출총이익,15274538192,31352664170,30031279395
판매비와관리비,22846037036,24402341259,21713493888
매출채권손상차손(환입),"(170,569,536)","(34,512,369)",
영업이익(손실),"(7,742,068,380)",6915810542,8317785507
기타이익,219159220,300800178,842668735
기타손실,2542937970,525111375,1225727876
금융수익,1350139182,2636782804,1613401955
금융원가,2014562386,2100863557,1065826126
관계기업투자손익,6722431435,1935297770,2682430748
법인세비용차감전순이익(손실),"(4,007,838,899)",9162716362,11164732943
법인세비용(수익),"(349,815,926)",1472248840,3744838990
당기순이익(손실),"(3,658,022,973)",7690467522,7419893953
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(3,652,027,897)",7632105862,7500922260
비지배지분에 귀속되는 당기순이익(손실),"(5,995,076)",58361660,"(81,028,307)"
기타포괄손익,"(897,686,485)",471358701,3710557208
당기손익으로 재분류되지 않는항목(세후기타포괄손익),"(573,228,507)",802171797,142344582
보험수리적손익,"(515,668,334)",668675621,142344582
지분법이익잉여금의 변동,"(57,560,173)",133496176,
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),"(324,457,978)","(330,813,096)",3568212626
해외사업장환산외환차이(세후기타포괄손익),"(387,235,901)","(428,950,531)",3461407900
지분법 적용대상 관계기업과 공동기업의 기타포괄손익에 대한 지분(세후기타포괄손익),62777923,98137435,106804726
총포괄손익,"(4,555,709,458)",8161826223,11130451161
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(4,553,215,330)",8095587149,11181041981
"포괄손익, 비지배지분","(2,494,128)",66239074,"(50,590,820)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(334),732,755
희석주당이익(손실) (단위 : 원),(334),732,755
