Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
보험손익,175969732535,107111071646,"(767,484,709,182)"
보험영업수익,1131389699633,1040378387324,4450104395365
보험수익,1107194272077,1023407389105,4371789538182
재보험수익,24195427556,16970998219,78314857183
보험서비스비용,955419967098,933267315678,5217589104547
보험비용,851905690815,847424214625,4438004215243
재보험비용,17953772930,17515487795,84037062975
기타사업비용,85560503353,68327613258,695547826329
투자손익,158359546575,"(98,113,395,025)",1059933116541
투자영업수익,2119431283498,1982215844030,1796851453478
보험금융수익,647468881,100838686,
재보험금융수익,315441843,983142322,
이자수익,924035710468,867153795446,824032458280
배당금수익,596672369,139212870622,116755154204
당기손익-공정가치측정금융상품관련이익,594802475626,,
당기손익인식금융자산관련이익,,102880307808,62317138395
기타포괄손익-공정가치측정금융상품관련이익,2975698262,,
매도가능금융자산관련이익,,67307629559,194613642295
상각후원가측정금융상품관련이익,1716898506,,
대출채권관련이익,,7698183,1746998434
손상차손환입,,,5514954932
외화거래이익,209150572844,453619983360,527706329338
파생상품관련수익,167653911720,288073597847,33744567621
수수료수익,49288884133,29469758862,8598082533
기타투자수익,168247548846,33406221335,21822127446
투자영업비용,1961071736923,2080329239055,736918336937
보험금융비용,1065838239170,755187315423,
금융부채의 이자비용,134034180377,68883095667,14226981934
당기손익-공정가치측정금융상품관련손실,271029815494,,
당기손익인식금융자산관련손실,,394729948572,90695821687
기타포괄손익-공정가치측정금융상품관련손실,2940119151,,
매도가능금융자산관련손실,,124172456317,52010319876
상각후원가측정금융상품관련손실,1664361,,
대출채권관련손실,,1074642,
신용손실충당금 전입액,57533547892,,
손상차손,,42881539716,11525633458
외화거래손실,47634563693,30344091730,5564716968
파생상품관련비용,354834624838,640654814717,505270268414
재산관리비,4496061064,3389891521,39001045669
기타투자비용,22728920883,20085010750,18623548931
영업이익(손실),334329279110,8997676621,292448407359
영업외수익,14257789999,6817102461,68268395421
영업외비용,850906115,34053508393,10431950307
법인세차감전순이익,347736162994,"(18,238,729,311)",350284852473
법인세비용,77090618741,"(6,879,864,190)",74666056747
당기순이익(손실),270645544253,"(11,358,865,121)",275618795726
기타포괄손익,"(338,580,867,852)",1310393890835,"(249,156,850,668)"
당기손익으로 재분류되는 세후기타포괄손익의 구성요소,"(354,125,879,565)",1304365566573,"(252,010,516,621)"
매도가능금융자산평가손익,,"(1,058,489,979,967)","(235,785,765,326)"
만기보유금융자산평가손익,,"(8,261,823,707)","(14,716,598,498)"
기타포괄손익-공정가치측정채무증권평가손익,769899834859,,
현금흐름위험회피파생상품평가손익,51027058227,"(30,887,816,735)","(1,508,152,797)"
보험계약자산(부채)순금융손익,"(1,152,110,663,592)",2398947006378,
재보험계약자산(부채)순금융손익,"(22,942,109,059)",3058180604,
당기손익으로 재분류되지 않는 세후기타포괄손익의 구성요소,15545011713,6028324262,2853665953
기타포괄손익-공정가치측정지분증권평가손익,22717920717,,
자산재평가손익,9225,238215449,24853113
확정급여제도의재측정요소,"(7,172,918,229)",5790108813,2828812840
총포괄손익,"(67,935,323,599)",1299035025714,26461945058
포괄손익의 귀속,,,
지배기업의 소유주에게 귀속되는 총포괄손익,"(67,935,323,599)",1299035025714,26461945058
비지배지분에 귀속되는 총포괄손익,,,
주당이익,,,
기본및희석주당순이익 (단위 : 원),1736.0,(73.0),1768.0
