Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
영 업 수 익,9544799999478,8942353665382,5866189220774
1. 수수료수익,916680453885,968115953768,1248453718214
2. 당기손익-공정가치 측정 금융상품 관련이익,2128737448974,1545045674560,1392883602211
3. 파생상품 관련이익,3657763118577,3807457583916,1831455985416
4. 기타포괄손익-공정가치 측정 금융상품 관련이익,47733013377,46787782655,28195245561
5. 상각후원가 측정 금융상품 관련이익,15108176336,22629574010,11385514240
6. 이자수익,1674818454864,1162712450111,742622389743
(1) 유효이자율 적용 이자수익,1227034896815,929134975467,635707654891
(2) 당기손익-공정가치 측정 금융상품 이자수익,447783558049,233577474644,106914734852
7. 외환거래이익,1075317404508,1302257819702,577607588855
8. 기타의영업수익,28641928957,87346826660,33585176534
영 업 비 용,"(8,980,140,957,303)","(8,285,929,098,671)","(4,657,303,400,996)"
1. 수수료비용,"(266,975,189,885)","(242,168,395,331)","(280,554,934,967)"
2. 당기손익-공정가치 측정 금융상품 관련손실,"(1,772,565,364,739)","(1,666,593,681,245)","(910,376,675,571)"
3. 파생상품 관련손실,"(3,433,467,757,786)","(3,920,322,488,809)","(2,016,109,869,216)"
4. 기타포괄손익-공정가치 측정 금융상품 관련손실,0,"(5,247,189)",0
5. 상각후원가 측정 금융상품 관련손실,"(137,755,007,693)","(100,405,671,283)","(40,414,504,298)"
6. 이자비용,"(1,030,087,220,943)","(525,103,431,253)","(226,930,965,972)"
7. 외환거래손실,"(1,074,631,143,105)","(1,156,247,387,395)","(465,201,334,718)"
8. 판매비와관리비,"(594,975,574,236)","(612,279,915,235)","(626,448,423,921)"
9. 기타의영업비용,"(669,683,698,916)","(62,802,880,931)","(91,266,692,333)"
영 업 이 익,564659042175,656424566711,1208885819778
영 업 외 수 익,112546641271,65846329194,91260668057
1. 지분법이익,65465533549,27340162028,36327270165
2. 기타,47081107722,38506167166,54933397892
영 업 외 비 용,"(92,148,819,073)","(42,102,102,723)","(65,828,154,677)"
1. 지분법손실,59911396140,19984647986,13810004802
2. 기타,32237422933,22117454737,52018149875
법인세비용차감전순이익,585056864373,680168793182,1234318333158
법 인 세 비 용,"(144,319,856,337)","(171,998,466,961)","(324,145,502,843)"
당 기 순 이 익,440737008036,508170326221,910172830315
지배주주지분,436281442659,507326120051,903715261027
비지배주주지분,4455565377,844206170,6457569288
기 타 포 괄 손 익,"(6,117,045,756)","(27,632,320,503)",69151554994
1. 후속적으로 당기손익으로 재분류되는 항목,,,
(1) 관계기업투자자본변동,3292733794,"(910,611,000)",1797822941
(2) 해외사업환산손익,1437488304,825201678,6428783765
(3) 현금흐름위험회피순손익,"(672,705,095)",488504079,115097756
(4) 기타포괄손익-공정가치 측정 금융자산 평가손익(채무상품),553324532,"(1,335,012,873)","(305,039,644)"
2. 당기손익으로 재분류되지 않는 항목,,,
(1) 기타포괄손익-공정가치 측정 금융자산 평가손익(지분상품),20456013929,"(10,368,095,014)",64047335463
(2) 당기손익-공정가치 측정 금융부채 평가손익(신용위험조정),"(29,742,303,556)","(20,815,970,328)",1924167550
(3) 확정급여제도의 재측정요소,"(1,441,597,664)",4483662955,"(4,856,612,837)"
총포괄손익,434619962280,480538005718,979324385309
지배주주지분,430187666945,479675845118,972817702058
비지배주주지분,4432295335,862160600,6506683251
주 당 이 익,,,
보통주기본주당이익 (단위 : 원),15563,17919,31680
보통주희석주당이익 (단위 : 원),14889,16478,28546
우선주기본주당이익 (단위 : 원),24011,20347,63866
우선주희석주당이익 (단위 : 원),24011,20347,63866
