Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,26878178866,23396367880,23951090786
매출원가,21892183293,15748120390,15776686697
매출총이익,4985995573,7648247490,8174404089
판매비와관리비,19115476230,13697167228,14338488271
영업이익(손실),"(14,129,480,657)","(6,048,919,738)","(6,164,084,182)"
금융수익,396925118,227522405,177122576
금융비용,1265918988,2772171558,724692383
기타수익,488425993,1350046297,7145617182
기타비용,7065660483,2838917797,262169081
지분법평가손익,177562143,172913277,338016997
법인세비용차감전순이익(손실),"(21,398,146,874)","(9,909,527,114)",509811109
법인세비용(수익),0,0,0
당기순이익(손실),"(21,398,146,874)","(9,909,527,114)",509811109
당기순이익(손실)의 귀속,,,
지배기업 소유주지분,"(19,966,242,617)","(9,527,830,906)",614366999
비지배지분,"(1,431,904,257)","(381,696,208)","(104,555,890)"
기타포괄손익,8057313774,326395672,75291316
당기손익으로 재분류될 수 있는 항목,,,
해외사업장환산외환차이(세후기타포괄손익),"(1,645,577)",91611435,12583142
매도가능금융자산평가손익(세후기타포괄손익),"(1,200,019,000)",,
당기손익으로 재분류되지 않는항목,,,
확정급여제도의 재측정요소,"(9,526,743,219)",,
유형자산재평가잉여금,"(267,764,868)",234784237,62708174
총포괄손익,"(13,340,833,100)","(9,583,131,442)",585102425
포괄손익의 귀속,,,
지배기업 소유주지분,"(11,908,928,843)","(9,201,435,234)",689658315
비지배지분,"(1,431,904,257)","(381,696,208)","(104,555,890)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(301.14),(152.45),10.28
희석주당이익(손실) (단위 : 원),(301.14),(152.45),10.28
