Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,6459076533,7139299058,7004484412
매출원가,4284402345,4874766199,4355341596
매출총이익,2174674188,2264532859,2649142816
판매비와관리비,4656694196,5858484209,4284182979
영업이익(손실),"(2,482,020,008)","(3,593,951,350)","(1,635,040,163)"
기타수익,35617740,188323650,162121713
기타비용,54283588,146544805,25058034
금융수익,533809805,5699792459,604183211
금융이익-유효이자율법에 따른 이자수익,213314516,263067903,66838977
금융이익-기타,320495289,5436724556,537344234
금융비용,4308415795,4398273767,1709020696
관계기업 관련 손익,"(8,892,649)","(148,166,612)","(221,486,515)"
법인세비용차감전순이익(손실),"(6,284,184,495)","(2,398,820,425)","(2,824,300,484)"
법인세비용(수익),,,
당기순이익(손실),"(6,284,184,495)","(2,398,820,425)","(2,824,300,484)"
기타포괄손익,5450673818,53729894,"(75,976,719)"
1. 당기손익으로 재분류될 수 있는 항목,,,
2. 당기손익으로 재분류되지 않는항목,5450673818,53729894,"(75,976,719)"
확정급여제도의 재측정요소,"(152,719,825)",53729894,"(75,976,719)"
자산재평가손익(세후기타포괄손익),5603393643,,
총포괄손익,"(833,510,677)","(2,345,090,531)","(2,900,277,203)"
주당이익,,,
기본주당이익(손실) (단위 : 원),(304),(121),(164)
희석주당이익(손실) (단위 : 원),(304),(121),(164)
