Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,3423866580408,3584845793132,3115778496432
매출원가,3269572863986,3429704410547,2984604234417
매출총이익,154293716422,155141382585,131174262015
판매비와관리비,151384075814,140559999881,128686633646
영업이익(손실),2909640608,14581382704,2487628369
금융수익,20616879102,13880952101,32685196330
금융비용,37415279067,16037354182,2872872920
지분법이익(손실),7288448096,"(2,378,113,641)",314857191
기타영업외수익,11800745527,26878276735,8522211797
기타영업외비용,11745671541,35245063587,9276137991
법인세비용차감전순이익(손실),"(6,545,237,275)",1680080130,31860882776
계속영업법인세비용(수익),"(521,904,612)","(856,870,830)",12536283742
계속영업이익(손실),"(6,023,332,663)",2536950960,19324599034
중단영업이익,0,336327203318,"(23,917,675,138)"
당기순이익(손실),"(6,023,332,663)",338864154278,"(4,593,076,104)"
기타포괄손익,"(9,347,985,585)","(5,192,014,577)","(2,103,955,830)"
후속기간에 당기손익으로 재분류되지 않는 항목,"(9,066,032,832)","(5,800,404,786)","(4,956,726,850)"
순확정급여부채의 재측정요소,"(2,169,710,793)",1762410291,848322327
기타포괄손익-공정가치측정 금융상품 평가손익,"(6,896,322,039)","(7,562,815,077)","(5,805,049,177)"
후속기간에 당기손익으로 재분류되는 항목,"(281,952,753)",608390209,2852771020
해외사업장환산차이,"(354,152,413)",5445482,2622226609
지분법자본변동,72199660,602944727,230544411
당기총포괄손익,"(15,371,318,248)",333672139701,"(6,697,031,934)"
당기순이익(손실)의 귀속,,,
지배기업의 소유주,"(15,842,008,242)",326734761350,"(24,189,898,196)"
계속영업이익(손실),"(15,842,008,242)","(9,592,441,968)","(272,223,058)"
중단영업이익,0,336327203318,"(23,917,675,138)"
비지배지분,9818675579,12129392928,19596822092
계속영업이익,9818675579,12129392928,19596822092
중단영업이익,0,0,0
당기총포괄손익의 귀속,,,
지배기업의 소유주,"(20,069,163,449)",324569932432,"(24,976,276,844)"
비지배지분,4697845201,9102207269,18279244910
주당이익(손실),,,
기본주당이익(손실) (단위 : 원),,,
계속영업기본주당이익(손실) (단위 : 원),"(1,123)",(630),(18)
중단영업기본주당이익(손실) (단위 : 원),0,22100,"(1,549.0)"
희석주당이익(손실) (단위 : 원),,,
계속영업희석주당이익(손실) (단위 : 원),"(1,123)",(630),(18)
중단영업희석주당이익(손실) (단위 : 원),0,22100,"(1,549.0)"
