Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,675332755709,642920533265,469621094131
매출원가,558885055915,479017945419,384121295405
매출총이익,116447699794,163902587846,85499798726
판매비와관리비,54278641393,47284444224,38624218527
영업이익(손실),62169058401,116618143622,46875580199
금융수익,30062698101,33079853450,12826616855
금융원가,38366603620,42181310254,19189848986
기타수익,1294975532,1334678143,3398697173
기타비용,481030703,1021637415,870207279
지분법평가이익(손실),"(23,494,421)","(62,710)","(30,112,288)"
법인세비용차감전순이익(손실),54655603290,107829664836,43010725674
법인세비용(수익),6932551806,7499204821,11357973761
계속영업이익(손실),47723051484,100330460015,31652751913
중단영업이익(손실),,2142577677,"(35,256,470,705)"
당기순이익(손실),47723051484,102473037692,"(3,603,718,792)"
기타포괄손익,3033798007,"(8,571,892,855)","(1,264,658,056)"
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),634494962,988900003,904385974
지분법자본변동,,,3158939954
해외사업환산손익,634494962,988900003,"(2,254,553,980)"
당기손익으로 재분류되지 않는항목(세후기타포괄손익),2399303045,"(9,560,792,858)","(2,169,044,030)"
확정급여제도의 재측정손익(세후기타포괄손익),"(3,545,885,532)","(6,084,818,924)","(2,788,488,639)"
자산재평가손익(세후기타포괄손익),5124998485,"(3,424,187,216)",614694469
기타포괄손익-공정가치측정 금융자산평가손익,820190092,"(51,786,718)",4750140
총포괄손익,50756849491,93901144837,"(4,868,376,848)"
주당이익,,,
기본 및 희석주당계속영업이익(손실) (단위 : 원),755,1586,708
기본 및 희석주당중단영업이익(손실) (단위 : 원),,34,(789)
기본 및 희석주당순이익 (단위 : 원),755,1620,(81)
