Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,63333992892,75213651998,51701347375
매출원가,44339851457,51307649491,37738327593
매출총이익,18994141435,23906002507,13963019782
판매비와관리비,8204488096,8562590367,7175601055
영업이익(손실),10789653339,15343412140,6787418727
금융수익,2771318952,4953103853,1641541988
금융원가,1930490919,3413744940,1416745404
기타수익,392304538,217273010,114683522
기타비용,150320358,6055420197,387361718
지분법이익(손실),"(40,155,253,983)",7681598501,
법인세비용차감전순이익(손실),"(28,282,788,431)",18726222367,6739537115
법인세비용(수익),"(344,363,306)",2417457399,"(2,113,202,915)"
계속영업이익(손실),"(27,938,425,125)",16308764968,8852740030
중단영업이익(손실),,8373924139,"(3,476,938,952)"
당기순이익(손실),"(27,938,425,125)",24682689107,5375801078
당기순이익(손실)의 귀속,,,
지배기업의 소유주에게 귀속되는 당기순이익(손실),"(27,938,425,125)",25689042244,8969522598
비지배지분에 귀속되는 당기순이익(손실),,"(1,006,353,137)","(3,593,721,520)"
기타포괄손익,65145702,"(295,702,248)",1100343081
당기손익으로 재분류되지 않는 항목(세후기타포괄손익),"(11,697,843)",74618188,129709407
확정급여제도의 재측정손익(세후기타포괄손익),"(11,697,843)",74618188,129709407
당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),76843545,"(370,320,436)",970633674
해외사업장환산외환차이,74370097,"(331,623,125)",970633674
지분법자본변동,2473448,"(38,697,311)",
총포괄손익,"(27,873,279,423)",24386986859,6476144159
포괄손익의 귀속,,,
"포괄손익, 지배기업의 소유주에게 귀속되는 지분","(27,873,279,423)",25393339996,10032797669
"포괄손익, 비지배지분",,"(1,006,353,137)","(3,556,653,510)"
주당손익,,,
기본주당이익(손실) (단위 : 원),"(2,086)",1918,670
계속영업기본주당이익(손실) (단위 : 원),"(2,086)",1218,661
중단영업기본주당이익(손실) (단위 : 원),,700,9
희석주당이익(손실) (단위 : 원),"(2,086)",1918,670
계속영업희석주당이익(손실) (단위 : 원),"(2,086)",1218,661
중단영업희석주당이익(손실) (단위 : 원),,700,9
