Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.매출액,78169020610,86095840519,84061099648
Ⅱ.매출원가,56394417240,66055706580,57992362412
Ⅲ.매출총이익,21774603370,20040133939,26068737236
Ⅳ.판매비와관리비,9253598968,8601673002,8126292815
Ⅴ.영업이익,12521004402,11438460937,17942444421
Ⅵ.기타수익,1758324149,2348930359,10397024082
Ⅶ.기타비용,531415931,745383065,982367516
Ⅷ.금융수익,1336467457,241972715,528867487
Ⅸ.금융비용,54956682,807077248,154719946
Ⅹ.법인세비용차감전순이익,15029423395,12476903698,27731248528
XI.법인세비용(수익),2922863999,2443774084,6910329626
XⅡ.당기순이익(손실),12106559396,10033129614,20820918902
XⅢ.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),12106559396,10033129614,20820918902
(2)비지배지분에 귀속되는 당기순이익(손실),0,0,0
XIV.기타포괄손익,"(853,267,514)",141835207,"(131,503,634)"
(1)후속적으로 당기손익으로 재분류되는 기타포괄손익,"(3,201,708)","(29,751,301)",217151970
1.해외사업장환산외환차이,"(3,201,708)","(29,751,301)",217151970
(2)후속적으로 당기손익으로 재분류되지 않는 기타포괄손익,"(850,065,806)",171586508,"(348,655,604)"
1.순확정급여부채의 재측정요소,"(850,065,806)",171586508,"(348,655,604)"
XV.총포괄손익,11253291882,10174964821,20689415268
XVI.포괄손익의 귀속,,,
"(1)포괄손익, 지배기업의 소유주에게 귀속되는 지분",11253291882,10174964821,20689415268
"(2)포괄손익, 비지배지분",0,0,0
XVII.주당순이익,,,
(1)기본주당순손익 (단위 : 원),758,628,1303
(2)희석주당순손익 (단위 : 원),758,628,1303
