Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
Ⅰ.매출액 (주6),135372690530,126583402933,119745568736
"Ⅱ.매출원가 (주14,33)",68148048205,63329270346,65275254019
Ⅲ.매출총이익,67224642325,63254132587,54470314717
"Ⅳ.판매비와관리비 (주32,33,45)",69213785265,57981605423,56146218298
Ⅴ.영업이익(손실) (주6),"(1,989,142,940)",5272527164,"(1,675,903,581)"
Ⅵ.기타수익 (주35),3118939176,795557017,1326598156
"Ⅶ.기타비용 (주36,45)",6797707678,600776708,238607047
Ⅷ.금융수익 (주37),453056572,288669900,252601961
"Ⅸ.금융비용 (주37,40)",1465756177,1010891026,702040252
Ⅹ.지분법손익,0,0,"(72,905,765)"
XI.법인세비용차감전순이익(손실),"(6,680,611,047)",4745086347,"(1,110,256,528)"
"XⅡ.법인세비용(수익) (주25,45)",1734277007,1202312682,445534752
XⅢ.당기순이익(손실),"(8,414,888,054)",3542773665,"(1,555,791,280)"
XIV.당기순이익(손실)의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 당기순이익(손실),"(8,415,187,456)",3557333465,"(1,559,131,377)"
(2)비지배지분에 귀속되는 당기순이익(손실) (주44),299402,"(14,559,800)",3340097
XV.기타포괄손익,19316270571,2012502512,"(309,724,959)"
(1)당기손익으로 재분류되지 않는항목(세후기타포괄손익),19275995262,2052654584,"(249,265,390)"
1.순확정급여부채의 재측정요소 (주25),"(274,452,671)",1651289494,"(249,460,546)"
"2.유형자산 재평가잉여금 (주16,25)",20123034075,401365090,0
3.기타포괄손익-공정가치 지분상품 평가손익 (주25),"(572,586,142)",0,195156
(2)당기손익으로 재분류될 수 있는 항목(세후기타포괄손익),40275309,"(40,152,072)","(60,459,569)"
1.기타포괄손익-공정가치 채무상품 평가손익 (주25),40275309,"(40,152,072)","(83,665,811)"
2.지분법 자본변동 (주15),0,0,23206242
XVI.총포괄손익,10901382517,5555276177,"(1,865,516,239)"
XVII.포괄손익의 귀속,,,
(1)지배기업의 소유주에게 귀속되는 총포괄손익,10901083115,5569835977,"(1,868,856,336)"
(2)비지배지분에 귀속되는 총포괄손익,299402,"(14,559,800)",3340097
XVIII.주당이익,,,
(1)기본주당이익(손실) (단위 : 원) (주39),(415),176,(81)
(2)희석주당이익(손실) (단위 : 원) (주39),(415),176,(81)
