Accounts,2023.01.01~2023.12.31,2022.01.01~2022.12.31,2021.01.01~2021.12.31
매출액,3210853491794,3316777826141,3107313356762
매출원가,"(2,682,163,192,482)","(2,773,465,999,176)","(2,378,282,506,603)"
매출총이익,528690299312,543311826965,729030850159
판매비와관리비,"(433,887,572,498)","(410,987,550,115)","(377,331,075,203)"
영업이익(손실),94802726814,132324276850,351699774956
금융수익,85844964158,66887788467,30955749202
금융비용,"(69,145,929,319)","(54,883,976,388)","(30,135,644,894)"
지분법관련손익,"(17,482,545,777)",792009673,2756321855
기타영업외수익,228257955281,89038335603,35543333492
기타영업외비용,"(55,744,446,609)","(107,494,863,815)","(45,948,184,798)"
법인세비용차감전순이익,266532724548,126663570390,344871349813
법인세 비용,"(39,518,689,730)","(20,814,211,060)","(70,785,026,895)"
계속영업당기순이익,227014034818,105849359330,274086322918
기타포괄손익,72896107866,"(696,205,542)",77634596607
후속적으로 당기손익으로 재분류되지 않는 항목,78098305995,"(1,652,314,230)",72144742170
확정급여제도의 재측정요소,"(1,925,370,913)",16421763737,"(5,610,318,436)"
지분법이익잉여금변동,"(370,855,642)",1983534093,"(739,860,220)"
기타포괄손익-공정가치금융자산평가손익,80394532550,"(20,057,612,060)",78494920826
후속적으로 당기손익으로 재분류되는 항목,"(5,202,198,129)",956108688,5489854437
지분법자본변동,"(237,202,686)",135435929,1906336219
기타포괄손익-공정가치측정금융자산 평가손익,72154047,"(87,227,943)","(31,836)"
해외사업환산손익,"(5,037,149,490)",907900702,3583550054
총포괄손익,299910142684,105153153788,351720919525
당기순이익의귀속,,,
지배기업소유주지분,172365842294,71009173131,237700631468
비지배지분에 배분된 당기순손익,54648192524,34840186199,36385691450
총포괄손익의귀속,,,
지배기업소유주지분,216943081480,67969684096,291223186344
비지배지분에 배분된 총포괄손익,82967061204,37183469692,60497733181
주당이익,,,
보통주기본및희석주당이익 (단위 : 원),22269,9173,30711
우선주기본및희석주당이익 (단위 : 원),22319,9223,30761
